manga_id,title,type,score,scored_by,status,start_date,members,favorites,genres,themes,demographics,main_picture,title_english,reading,completed,on_hold,dropped,plan_to_read,total
936,Homunculus,manga,8.35,33449,finished,2003-03-17,94310,5102,"['Drama', 'Horror', 'Mystery', 'Supernatural']",['Psychological'],['Seinen'],https://cdn.myanimelist.net/images/manga/1/318l.jpg,,11015,38724,3075,1727,49014,103555
267,Hellsing,manga,8.31,39351,finished,1997-04-30,83023,5362,"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Historical', 'Vampire']",['Seinen'],https://cdn.myanimelist.net/images/manga/2/149l.jpg,Hellsing,11987,40972,5347,2913,24649,85868
657,Real,manga,8.89,14767,currently_publishing,1999-01-01,66012,2849,"['Drama', 'Sports']","['Psychological', 'Team Sports']",['Seinen'],https://cdn.myanimelist.net/images/manga/2/115969l.jpg,Real,19809,3136,4764,914,42736,71359
768,Gunnm,manga,8.42,23718,finished,1990-11-01,71141,4196,"['Action', 'Sci-Fi']",[],['Seinen'],https://cdn.myanimelist.net/images/manga/1/145619l.jpg,Battle Angel Alita,9180,26212,3162,1334,34201,74089
106,Cardcaptor Sakura,manga,8.38,29159,finished,1996-05-02,57601,3638,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy', 'Romance']",['Mahou Shoujo'],['Shoujo'],https://cdn.myanimelist.net/images/manga/3/259289l.jpg,Cardcaptor Sakura,5335,35535,2948,1489,13629,58936
99007,"Komi-san wa, Comyushou desu.",manga,8.24,84381,currently_publishing,2016-05-18,221941,12824,"['Award Winning', 'Comedy']","['Romantic Subtext', 'School']",['Shounen'],https://cdn.myanimelist.net/images/manga/3/188962l.jpg,Komi Can't Communicate,139563,8153,15442,10739,57270,231167
651,Kaze no Tani no Nausicaä,manga,8.83,14754,finished,1982-10-09,49859,3087,"['Action', 'Adventure', 'Award Winning', 'Fantasy', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/manga/3/259856l.jpg,Nausicaä of the Valley of the Wind,4503,16419,1829,645,28607,52003
29211,Gekkan Shoujo Nozaki-kun,manga,8.46,21447,currently_publishing,2011-08-25,73278,3692,"['Comedy', 'Romance']","['Otaku Culture', 'School']",[],https://cdn.myanimelist.net/images/manga/3/208752l.jpg,Monthly Girls' Nozaki-kun,37949,2240,5777,2126,26815,74907
14893,Monogatari Series: First Season,light_novel,8.95,14010,finished,2006-11-01,52230,2833,"['Action', 'Comedy', 'Mystery', 'Romance', 'Supernatural']",['Vampire'],[],https://cdn.myanimelist.net/images/manga/5/173535l.jpg,,10776,12710,2645,1018,26818,53967
103701,Beastars,manga,8.29,43552,finished,2016-09-08,95159,6409,"['Award Winning', 'Drama', 'Slice of Life']","['Anthropomorphic', 'Psychological']",['Shounen'],https://cdn.myanimelist.net/images/manga/2/189832l.jpg,Beastars,30385,33469,5646,2870,26742,99112
9115,Ookami to Koushinryou,light_novel,8.84,14347,currently_publishing,2006-02-10,58167,3948,"['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural']","['Adult Cast', 'Historical']",[],https://cdn.myanimelist.net/images/manga/2/153860l.jpg,Spice & Wolf,17072,6672,3766,1253,30733,59496
132214,Omniscient Reader,manhwa,8.38,26834,currently_publishing,2020-05-26,60139,3058,"['Action', 'Adventure', 'Fantasy']",[],[],https://cdn.myanimelist.net/images/manga/2/238873l.jpg,Omniscient Reader,50714,2197,3951,1729,11712,70303
9,Tsubasa: RESERVoir CHRoNiCLE,manga,8.31,35559,finished,2003-05-21,74372,6052,"['Action', 'Adventure', 'Drama', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/manga/3/257950l.jpg,Tsubasa: RESERVoir CHRoNiCLE,12289,33474,6529,3988,19377,75657
102343,Fumetsu no Anata e,manga,8.38,25944,currently_publishing,2016-11-09,87455,3760,"['Adventure', 'Award Winning', 'Drama', 'Supernatural']",[],['Shounen'],https://cdn.myanimelist.net/images/manga/3/189781l.jpg,To Your Eternity,43566,2076,7616,3454,35057,91769
1303,Ashita no Joe,manga,8.94,13572,finished,1968-01-01,42113,3586,"['Drama', 'Slice of Life', 'Sports']",['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/manga/4/75029l.jpg,,4793,14431,1780,695,22802,44501
126287,Sousou no Frieren,manga,8.59,15522,currently_publishing,2020-04-28,57478,2328,"['Adventure', 'Award Winning', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/manga/3/232121l.jpg,Frieren: Beyond Journey's End,34678,688,2776,1023,27301,66466
149,Blame!,manga,8.3,34937,finished,1997-01-25,122040,6994,"['Action', 'Drama', 'Horror', 'Sci-Fi']",['Psychological'],['Seinen'],https://cdn.myanimelist.net/images/manga/1/174389l.jpg,Blame!,15410,38968,4427,2560,69144,130509
3378,Kimi ni Todoke,manga,8.27,40536,finished,2005-08-11,104735,4785,"['Award Winning', 'Romance', 'Slice of Life']",['School'],['Shoujo'],https://cdn.myanimelist.net/images/manga/1/168283l.jpg,Kimi ni Todoke: From Me to You,37138,24199,10078,5601,30828,107844
24705,Aku no Hana,manga,8.23,62583,finished,2009-09-09,130681,10385,"['Drama', 'Romance']","['Psychological', 'School']",['Shounen'],https://cdn.myanimelist.net/images/manga/2/188918l.jpg,The Flowers of Evil,13037,73180,3112,2910,45912,138151
1649,Liar Game,manga,8.31,32996,finished,2005-02-17,98250,5021,['Drama'],"['High Stakes Game', 'Psychological', 'Strategy Game']",['Seinen'],https://cdn.myanimelist.net/images/manga/2/149018l.jpg,,21081,25352,7125,3816,43975,101349
104538,Kimi no Suizou wo Tabetai,manga,8.49,17949,finished,2016-08-25,35408,1433,['Drama'],[],[],https://cdn.myanimelist.net/images/manga/2/191611l.jpg,I Want to Eat Your Pancreas,2673,22824,393,240,11429,37559
100128,Yakusoku no Neverland,manga,8.19,137917,finished,2016-08-01,275152,18917,"['Award Winning', 'Mystery', 'Sci-Fi', 'Suspense']","['Psychological', 'Survival']",['Shounen'],https://cdn.myanimelist.net/images/manga/3/186922l.jpg,The Promised Neverland,93102,108049,16536,10445,55822,283954
103897,Dr. Stone,manga,8.21,73855,finished,2017-03-06,160118,8840,"['Adventure', 'Award Winning', 'Sci-Fi']","['Survival', 'Time Travel']",['Shounen'],https://cdn.myanimelist.net/images/manga/1/197883l.jpg,Dr. Stone,84020,31793,13742,7742,30188,167485
31,Lovely★Complex,manga,8.35,25477,finished,2001-08-13,57025,2615,"['Award Winning', 'Comedy', 'Drama', 'Romance']",['School'],['Shoujo'],https://cdn.myanimelist.net/images/manga/1/209659l.jpg,Love★Com,6324,30761,2730,1550,17179,58544
75989,Boku no Hero Academia,manga,8.18,190074,currently_publishing,2014-07-07,389747,27741,['Action'],"['School', 'Super Power']",['Shounen'],https://cdn.myanimelist.net/images/manga/1/209370l.jpg,My Hero Academia,292257,15896,30323,20399,44200,403075
60553,Kono Subarashii Sekai ni Shukufuku wo!,light_novel,8.62,14420,finished,2013-10-01,46682,2539,"['Adventure', 'Comedy', 'Fantasy']","['Isekai', 'Parody', 'Reincarnation']",[],https://cdn.myanimelist.net/images/manga/1/174932l.jpg,Konosuba: God's Blessing on This Wonderful World!,16070,7869,2862,1091,20307,48199
